"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364994901_550" -0.0292965921060429 0.0991053368532643 0.0597091016851501 -0.0410868370044861 0.00930588947952492 -0.010458931696127 0.023889017651389 0.0112053125799832 0.0308460262982372 -0.00297980559962794 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
2 "1364960436_895" -0.0174859198178331 0.0974412513087516 0.0148939748742301 -0.0543931622765481 0.026823204457245 -0.00594053515598479 0.0236192530166075 -0.00650907842125158 0.0249697323536154 -0.00997185710915391 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
3 "1364837930_109" -0.0492840182210636 0.0617983456083078 0.0617801826347559 -0.0315649041156611 -0.019119693177255 -0.0115340093532223 0.0101851241828092 0.00858582833244821 0.0158867452273343 0.00332559211376539 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
4 "1364966569_216" 0.019782581617496 0.0987410265264925 0.0780451765824533 -0.0523147681131953 -0.0250022792314063 0.00721250951473193 0.0236300519081102 0.0139580402815744 0.0339593981506951 0.00814390863692633 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
5 "1365071018_449" -0.0303735886238136 0.0493130500744637 -0.00836016110443048 -0.000437931892667631 0.00696831658842532 -0.0107614437871135 0.0129745517954701 -0.00377120250492347 0.000662380544223177 -0.00156716994114741 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
6 "1364857446_548" 0.0301366662870669 0.0563740441262908 -0.0237690990923579 0.0309342108771994 0.0391073557939764 0.0107745304121603 0.0161868246867726 -0.000430542891719393 -0.00914673619366663 -0.0119756051156918 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
7 "1364963555_226" -0.00412850023330666 0.0381750259449435 0.100218476064587 -0.0264212562425429 0.0013646990722858 -0.00122146730945575 0.00510161827529422 0.0213360175706118 0.0229398740441638 0.00170919713265005 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
8 "1365009508_686" -0.00997979508251899 0.0683179959750833 0.0138637570146149 0.0138986140214438 -0.0262194024689356 -0.00162724540540809 0.00844983099355177 0.00343505294030529 0.00112242285443843 0.00389420860441233 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
9 "1364879545_112" -0.0652288172248276 0.0466246286517053 -0.018961591835542 -0.00462166868655567 0.0267114230834531 -0.0218719955298453 0.0146021189927921 -0.00515893076840555 0.000610863297307244 -0.00977986567645368 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
10 "1365006027_495" -0.0116288398647037 0.0738193955400401 0.000273387036887784 0.0164472956606801 -0.0107594096880399 -0.00442419228220061 0.0205879615567253 0.0020227585119494 0.000465086597271108 0.00219059237476365 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
11 "1364970262_627" -0.0216174339881222 0.0285126369063158 -0.0204966298407804 -0.0433857274952384 -0.00855571266771325 -0.00599628821422527 0.00430033723184506 -0.011428740135686 0.00683569505718424 0.00194364548326153 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
12 "1364838008_944" 0.0265535879758436 0.034650144896887 0.0508536155236307 0.0572238238745659 -0.0164237480906841 0.00491248373741369 0.00417755085039826 0.0149590946367022 -0.00258968741075224 0.00377152603876067 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
13 "1365046908_694" -0.0664091112195244 0.0260760546939538 -0.0879403214685742 -0.0231616911492329 0.0241847466081585 -0.0163487415330229 0.00704215472760918 -0.0201784719237921 -0.0055223922839697 -0.00560847626640765 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
14 "1364949028_576" -0.0224612061902359 0.103080833890843 0.00165158421253324 0.034170568943311 0.0628189026479297 -0.00737087924425072 0.0304475873191435 0.00856832304951671 -0.00143150537275344 -0.0193574094821802 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
15 "1365039272_646" -0.00555598960336501 0.0491138286540145 0.0141766564279019 0.0229836759780795 -0.018714987344753 -0.0021149381176358 0.0151823726352572 0.00852847600918168 -0.00209533998244259 0.00671263654248197 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
16 "1364852334_925" 0.0132993194443857 0.0917833648950523 0.0148300970194027 0.0285037469363672 -0.0176432093068792 0.00434200096994584 0.0258431376839663 0.011181357401844 0.00254798954822955 0.00633395276577684 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
17 "1364904616_303" -0.0648593651092149 0.0669586112889863 -0.00220817776126008 0.0147296469804727 -0.0239183564615151 -0.0238556001088448 0.0207090294641817 0.00258848155736603 0.00012567106348153 0.00914897532739961 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
18 "1365036498_738" 0.0104953008960381 0.00504462102185789 -0.0233718283913695 0.00371164889689256 0.0468018884032345 0.00251220071338518 0.000647787791995591 -0.00421729212121492 -0.0055494529253493 -0.0108773462558689 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
19 "1365024123_158" 0.0133491958960714 0.0997719699895088 0.00916983934677723 0.0060894639448128 0.0197641435135679 0.00504083118831149 0.0284223842428228 0.00648404606149119 0.00469315392521282 -0.00791367469331864 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
20 "1365068050_105" 0.0521690006176654 0.0669741861731011 -0.00965840380481321 0.0443149939691231 -0.00346330885079965 0.0135071862543288 0.0136666188494578 0.00634181349264349 -0.00878337456902763 0.000311871583465821 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
21 "1364864770_726" -0.00130870560505259 0.0737959943262072 0.00281220202464997 -0.0180827423400456 -0.0423529867475693 -0.000487939604095608 0.0211976137974345 -0.000894038026796097 0.00786953658100302 0.0172510676324307 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
22 "1365109558_55" -0.0373971431830634 0.078936030674099 0.07742919726908 -0.0328082932582111 0.00306046702773303 -0.0137548570123395 0.0194715440774696 0.0202001421782895 0.028881798223786 -0.000338298845852186 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
23 "1364966138_45" 0.00282420551136031 0.041323769175647 -0.0279333827874999 0.00613783161501293 -0.00340363846107533 0.00107257704004142 0.0121123905463967 -0.00770138204029036 -0.0044752418817903 0.00120787441513891 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
24 "1364835573_879" 0.0159520208312583 0.033918652213695 -0.00131843495164061 -0.011508566756237 0.0190650179106297 0.00492617459889599 0.00605407360957507 -0.00269700169342658 0.00394944422725163 -0.00532302393906017 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
25 "1364870848_941" 0.00786207350649643 0.0451890121114817 0.0126413851148733 -0.017605266151143 -0.0470056971604542 0.0028305934920821 0.0129580725157956 0.00138562128958889 0.0117779345565411 0.0156516473865044 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
26 "1364980052_391" -0.00236576718197544 0.0573302721451932 0.0216457772273058 -0.111370671135441 0.00652180186686625 -0.000807073583518105 0.00918910089760644 -0.0146346214109896 0.0380494299068319 -0.00383254589645185 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
27 "1364937732_471" 0.0075178483567156 0.0618745021686283 -0.0145268699419958 0.00670862457098414 0.0447065210101926 0.0028573139847991 0.0190706172620528 -0.00215461183123265 2.23411233870358e-05 -0.0164865170542252 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
28 "1364836979_226" 0.0372488851276238 0.0636261481550174 -0.0188439733875972 0.0835327988018928 0.0531651020870455 0.0115780041390265 0.0151797139803303 0.0109462500433803 -0.0217590956843216 -0.0138426605369999 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
29 "1365072209_149" 0.0401699286841597 0.0117750327736591 -0.0963997086956732 0.0473580781763415 -0.0342937140369146 0.00988912167919831 0.00496750462525737 -0.0115998667791918 -0.0234410428825204 0.00912654387855197 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
