"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364711173_592" -0.0219332943737106 0.122248680756679 -0.0306717397066104 -0.0129075568448666 0.0188599328812243 -0.00508185085913259 0.0288765843925821 -0.00696490406554969 0.00279189971316223 0.00449856246912407 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364622788_699" -0.054455722534881 0.0328731578540487 -0.00631127421022853 -0.0333090657343107 0.0184519448108423 -0.0221486427921794 0.013630121113672 -0.00192129083419632 0.0128546201697267 0.00848555102041975 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364590884_785" 0.0205690758837957 0.0971134673069933 0.0559147726453158 0.0254955743718106 0.00397835497607737 0.0110489700002034 0.052941018404241 0.0287592261054593 -0.0125175883742257 0.00017759949575154 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364578718_762" 0.0386606984358807 -0.230838903314969 -0.032891967000246 0.00521916734660131 -0.0762330700680434 0.0203550832043097 -0.123754325070002 -0.016692482534176 0.000554440196251942 -0.0356926862775581 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364618993_54" 0.00902995422477519 -0.0837756664482868 -0.0111175969191366 -0.0142731309199952 -0.00747139440114672 0.00273765670811039 -0.0256514339847842 -0.00372750552601881 0.00465110868211132 -0.00201584965329474 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364652169_155" -0.0694548026515474 0.0257263635668331 -0.0299623781900243 -0.0467909362794488 -0.073065945885272 -0.0201816368052958 0.0076301858160094 -0.00916602682609679 0.0125489092008642 -0.0202898312221294 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364585474_374" 0.0464825311071756 -0.0579640983676859 -0.0252007752759341 -0.00221810855744746 0.0384712411243554 0.0135065326627198 -0.0171546763656386 -0.00699465052111807 0.0004391927260314 0.0103797005226673 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364627536_18" -0.0865269390132397 0.154622791720832 -0.117891400657622 0.0178336505287907 0.0126680455961189 -0.041693214186201 0.0754533966807295 -0.054359327406538 -0.0105991264103138 0.00521462279360633 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364614303_145" 0.0518411582578676 -0.0638583922374261 -0.00897056081413651 0.00443771262629093 -0.0121365589076496 0.0207312490077266 -0.0257709834131734 -0.00277255382791012 -0.00141069844772489 -0.00400326893233808 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364621810_301" 0.0250650397369151 0.0146583576274379 0.0211895988678757 -0.00659904707373704 0.0466033958504504 0.00842669121548334 0.00492119240954954 0.00747494381286905 0.00120427902492204 0.0131785535941924 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
11 "1364666031_784" -0.0188883538147936 -0.055094523125781 0.00973288695861922 -0.013591492943895 -0.0438257186759809 -0.00808402292688341 -0.0240830288438095 0.00375185455039946 0.00561803764739743 -0.0184573921687752 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
