"id" "SNPnames" "RDA1" "PC1" "PC2" "PC3" "PC4" "CAP1" "MDS1" "MDS2" "MDS3" "MDS4" "corresponding_file"
1 "1364842445_751" 0.0163191899003883 0.0916639863331493 -0.035339822347767 -0.0117103840845961 0.0197546797555622 0.00777786895819134 0.0445273834658988 -0.0155139186244494 0.00319677391920568 0.00874592330952007 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364920594_209" 0.0472698485670063 0.0188115478185182 -0.0233295597875767 0.0271958584316748 0.0613176571889946 0.0228484920204178 0.00874476227111275 -0.0103385378365609 -0.0145837988035488 0.027657149055769 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364946896_883" 0.0244710836424859 0.0161465331796203 0.0558608097086928 -0.0076504621810518 0.0289781615821874 0.0107407881225378 0.00529793708321525 0.0240575918671468 0.00343545416366351 0.0129246886324347 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364961632_417" -0.0120561655859573 0.00705185081785482 -0.0998454173974808 0.0470748112221157 -0.0353090601920747 -0.00618808890768445 0.00485121686525613 -0.049721761990797 -0.0257123886041618 -0.0190702989306674 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1365064079_446" -0.00701366401314849 -0.027776813652627 0.022902584941518 0.002860524349597 -0.0147328051691159 -0.00371489436618548 -0.0149873204448174 0.0118655609670482 -0.000434382821627119 -0.00748776311760335 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364926871_397" 0.0101889465415671 0.0196606683914955 -0.0277531816962077 -0.015490828572388 -0.0332769434251934 0.00538064656858204 0.011489205324699 -0.0139357818800654 0.00723677206742204 -0.0180217241345528 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364900517_227" -0.00266003608652479 0.0212159354698722 -0.0106444167009037 -0.0167109801565183 -0.000295476098678142 -0.0012843175248959 0.0115292498704847 -0.00374354452624335 0.00803140807114605 -0.000438873812894535 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364880140_706" 0.00621337224191406 0.00909909143339957 -0.00239062410944558 0.0235241965927046 -0.0313778389956569 0.00317585526603498 0.00438037296793211 -0.000394771640300574 -0.0112644432949754 -0.0175327842997598 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364943951_722" 0.0621668818336624 0.030156477164494 -0.0210883555871731 0.0723342144155896 -0.00354045729961154 0.0309369316832381 0.0139067648465636 -0.0088444554500601 -0.0353613366045064 -0.00279400823834815 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364846440_406" 0.0230209293376553 0.0439369810604908 0.0276216290984232 -0.054010770357431 -0.00645558181361746 0.0120456497616761 0.0229731879546056 0.0144940817981852 0.0274207964441324 -0.00294903280748761 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
11 "1365096897_575" -0.0359624419595704 -0.0558769216863831 -0.0532261229393374 -0.0623996156983303 0.0389269920523069 -0.0172024776911837 -0.0255882015859204 -0.0270280650602826 0.0294605187914534 0.0183224568863895 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
12 "1364928230_7" -0.0178596453488634 -0.0144385109790479 -0.010420277322951 0.0094307771978099 0.0408249598247142 -0.00456864835386381 -0.00317934029468306 -0.00264408950005982 -0.00226484307351316 0.00948894227432376 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
13 "1364942346_667" 0.0234850418629668 0.00832558011960896 -0.109207296405026 0.00844989186263676 0.011004307831686 0.010122699119323 0.00547676943676286 -0.0464460516662341 -0.00590160997844566 0.00308124699770073 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
