"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364600140_17" -0.0238178314036205 0.0610849919467068 -0.0401755437024101 0.0250107764208046 0.0174428562727562 -0.0127890264836617 0.033153871318998 -0.0215253349886 -0.0139389739210046 0.0102715701524036 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364633390_254" -0.0197680402053381 -0.120979312404946 0.00201627561981708 0.0589302339224048 -0.0160429257954117 -0.0080965187767692 -0.0496359302305246 0.000451163746250768 -0.023327844360995 -0.00563896494325764 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364616811_539" 0.0455544027929753 0.250642840106506 0.0260102792467241 0.0303333911964333 -0.000627707617022739 0.0209100760750807 0.116102609643922 0.0113567755268141 -0.0157509768020931 0.000144210953575834 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364577527_96" 0.0666640056419241 -0.0419376711032172 -0.0826916552964212 -0.00494519786414441 -0.0847017189548877 0.0337060945498573 -0.0213595297397225 -0.0403080230334642 0.00326164807769284 -0.0431224948315338 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364593825_676" -0.0117509087046941 0.0826104991179035 -0.0814586004286071 -0.000680596855516205 -0.0240942690326726 -0.0062815297599464 0.0440538531010457 -0.0440399368868918 0.00030399505274897 -0.0110488740724679 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364598366_381" -0.0309117971137712 -0.134904621065623 -0.0441608270946786 0.0504489970597935 -0.0323937033602492 -0.0161748332737979 -0.0717417802291805 -0.0225903761501926 -0.0248806475946834 -0.0181712252844436 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364657101_141" -0.0923235712119306 0.032244008873329 -0.100172558666747 0.0811258051939168 0.0721037198560675 -0.0488616708733717 0.0166823784178628 -0.05511262865364 -0.0426785307500464 0.0357721927360493 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364589472_21" 0.0898277056953698 0.144645453534109 -0.0272969599193927 -0.0391310663146502 -0.055484124163215 0.0481190342727575 0.0781955177578726 -0.0129611822662921 0.0195653592065703 -0.0274371616540475 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364564872_699" 0.0233402053886706 -0.120183488461222 0.0650863788611012 -0.00971122326381537 -0.0137638315118731 0.00977774792636282 -0.0506698914943316 0.0270499124884207 0.00379062208788188 -0.00448660485142954 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364657449_616" -0.0605736603172256 -0.0282756665560127 0.0114518039666408 0.0607614729785486 0.0371953304514966 -0.0312032644007513 -0.0152496894825321 0.00480975210111465 -0.0311497915284617 0.0203463844471509 "1R_P90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
