"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364516064_686" 0.000429924394660712 0.0554141907272583 0.0873450611437808 -0.0279618257899268 0.00752467862691791 0.000149367902281417 0.0192652429265242 0.0200841973295275 0.0181533963571433 0.000601297393592282 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
2 "1364517231_239" 0.026986719612097 0.00773899091419439 0.0845352148905219 0.0380873297537407 0.0169572852038694 0.00871009209344208 0.00161427610190748 -0.00432812183635167 0.024448426801977 -0.00241972645213641 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
3 "1364561152_678" 1.61690685771657e-05 -0.0656247982121623 0.0781639091383654 0.0310406014409874 -0.0162264084275343 5.96886119206038e-06 -0.0263419779166659 -0.00425303125442754 0.0263036488947942 0.00662056105933991 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
4 "1364524359_82" -0.00218677648883502 -0.021734030495557 0.0826342853307757 -0.0622569687355455 0.012254515370506 -0.000767128074681517 -0.010137633462161 0.0294249626567902 0.0109054563650614 0.00139070474037735 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
5 "1364555910_747" 0.00549977314527019 0.102109315502666 0.0128007173014974 -0.00356821247777115 -0.0115543390316719 0.00134748397015987 0.0262889161341342 0.00273957641295242 0.00279809753083442 0.00272266112852231 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
6 "1364586994_542" 0.0508336436737442 0.00703709456261555 0.0433625734803412 -0.0535218105420156 0.0204176982630631 0.015865038020302 0.00295129434460917 0.0224652331673573 0.00531692266260332 -0.006771735363205 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
7 "1364546636_970" -0.00403776612738874 0.0641978268393325 0.0081104026280667 -0.00393707891120505 -0.00499241604711043 -0.000728244910758379 0.0125112116647892 0.00241678211299581 -0.000738052111797925 0.00192754819374143 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
8 "1364569738_784" -0.0193578075285603 0.0804284287771374 0.043209647933746 0.0113499896288819 -0.00256620157516994 -0.00724562129493955 0.0307119018095978 0.00041648094871918 0.0131341970212765 0.0017133371455016 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
9 "1364601089_69" -0.0120363014499327 -0.0969627282126887 0.0570887581019486 -0.0489144105710106 -0.0248414411174849 -0.00428971122503213 -0.0376703710265697 0.0235300856619299 0.00937908696322704 0.00912890033171296 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
10 "1364656683_910" -0.0271969504267001 -0.0864594538786559 0.0837042755998578 -0.086666053586547 0.0457931769426244 -0.0102389717169074 -0.0349847223288765 0.0405658419959306 0.0172312680676535 -0.0192817623941247 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
11 "1364710248_533" 0.00308723981790511 0.0202834276503644 0.0405821211253668 0.0231141355030907 -0.000607616627804759 0.00102103756231801 0.00599089973796539 -0.00310858594045368 0.00529224590342104 0.00511557697197071 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
12 "1364584931_188" -0.0347133950662358 -0.0971417875604933 0.0742147087392582 0.0206337861472032 0.0230534775422847 -0.0112614798555301 -0.034552508192584 0.00145528487650716 0.0168429716112194 -0.00494633505828001 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
13 "1364578876_869" -0.00911503730324312 -0.0942944191451529 0.0312657035365716 -0.0230645906614806 -0.0289771845989511 -0.00254634398993057 -0.0272675513657918 0.00867003552758233 0.0044625462757158 0.00680591740143044 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
14 "1364552258_221" 0.0543347973239041 0.149753072429469 0.109448776676618 -0.00751377556210656 -0.0822597631606569 0.020405121346005 0.0586298272462298 0.0188696011374914 0.0292574389143328 0.0360835681177538 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
15 "1364523269_486" 0.0547816912616869 0.0225555575000206 0.0365416511635495 -0.0201623987818868 0.00993559098031343 0.0182406211471699 0.00736887944279153 0.00895706832331993 0.00732462819177467 -0.00483322620315934 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
16 "1364600805_864" -0.0316915197908974 0.0953528702173112 0.107284108622507 0.0340220794047231 0.0716188033463041 -0.0119282001927394 0.0374961081018551 -0.000571223720644177 0.0389618428862397 -0.0252310871897048 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
