"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364250208_10" -0.0156361586063043 -0.0338009889075768 0.0110727794159217 0.0443394439356534 -0.0245695211902623 -0.0038760114081 0.00307444069922335 0.00736538071572124 0.00911327862422097 -0.00232422652352313 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364308767_517" 0.0354387784879741 -0.0292728553844175 -0.0251090679447467 -0.0417709730290771 -0.028664239101145 0.0160188910804245 0.00581622030881351 -0.0195633092327722 0.0017267850103483 -0.0146660657508823 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364265410_977" -0.017140531853524 -0.00690557983813366 -0.00236206193360535 0.00756777728648216 0.0290767813011256 -0.00460455799823664 0.000119269438339003 0.0010781282625554 -0.00126153818642948 0.00653376798288429 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364323180_713" 0.033779083088253 -0.0332374829180236 0.0373407690223494 0.0254880851196137 -0.0134743422759832 0.00742473840024513 0.0070690834952009 0.00605707337161525 0.00154721832767777 0.00039457981712462 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364244612_619" -0.0454889872754659 -0.0396486673765125 0.0134254710738082 0.00308340169034638 -0.0357235012419984 -0.0213068710571762 0.0179290226780571 0.00218825334493874 0.0107990746161251 -0.00387714979504158 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364269446_745" -0.0151549205867665 -0.0356813370329142 0.0226346061939587 -0.0379271664241633 -0.0148806571618959 -0.00446937490667414 0.00978050385396816 -0.0029028515815548 -0.0064476147806953 -0.00658010236274585 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364293623_69" -0.00301307125964536 -0.0610824644700329 -0.00977622684093954 -0.0151208706524439 0.0541012371504743 -0.00119576437391691 0.0233347219509444 -0.00714949879792661 -0.00421062846600709 0.00767596931933709 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364260410_415" 0.0126723898274104 -0.0471344618792293 0.0469681629979662 0.0201328927869578 -0.0287936164397571 0.00595871525353128 0.0110250019844541 0.0285105788660249 0.00226641431420224 -0.00763712756264259 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364249050_919" -0.0015185975611587 -0.035343556669104 0.0396026253334811 -0.00806129395614729 0.00062776994827712 -0.000782423988431058 0.0100453214989521 0.0151550553112714 -0.00862566741543583 0.00337027832048073 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364289879_743" -0.00708028905505307 -0.035381457713245 -0.0346822260341089 0.0244459336362317 -0.020997357476203 -0.00363709434749545 0.00298873952232276 -0.00923344138404654 0.0237207521474711 0.00100277003383115 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
11 "1364278676_987" 0.0123514914208215 -0.0368863408907666 -0.00219523920334819 -0.0213081217450103 -0.0115683521272533 0.00587210562402012 0.00658987691235876 -0.00412074157384047 -0.00497762742499636 -0.00873804643365296 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
12 "1364261252_324" -0.00753410568035159 -0.0335282878265704 -0.0103129970759751 0.00805348782773114 -0.00141553627878029 -0.00278491032390556 0.0130160158558004 -0.00287798311693316 0.0040338984202566 -0.00316586571340871 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
13 "1364261739_10" -0.0282362998763202 -0.0532125686548724 -0.000320497890166648 0.0199873608254065 0.00772632131406992 -0.0104996854131371 0.0190619954321047 0.00235217495354903 0.011322280446986 -0.0022921640032501 "IM_P90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
