"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364294263_14" -0.0302463975693699 0.0478188395968501 -0.0546550272622343 -0.0149493535160621 0.0224675334557748 -0.00878247651223326 0.00863284397747829 -0.0107644917621888 -0.010164377555903 -0.00407063865563896 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364260488_180" -0.00654405494304581 0.0432760713171346 0.0289066430788154 0.0446769759942387 -0.00832869025365776 -0.00286765670976672 -0.0155013912577034 0.0188721897514977 -0.0132987490115912 -0.0117610410828713 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364316245_63" 0.0102649667635157 0.00869780835150938 0.00583732967148925 -0.00612391148739765 0.0168120347828855 0.00396965228672341 -0.00500943345014273 -0.00100784885273848 -0.00953695327651939 0.0116236671434353 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364273416_926" -0.044922824313112 0.0410575348587115 0.00271922994535404 -0.0268506387890534 -0.0161439867028824 -0.0126786232107222 -0.00632043267749704 -0.00645500596602021 -0.00852507702759634 -0.00240637155298331 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364286213_360" -0.0287747344758571 -0.00653943295322122 0.0156258536969327 0.0437780004100802 0.0255403245053171 -0.00792656950636064 -0.000867376747314624 0.00991778253895345 0.00108258127924445 -0.00242459829393557 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364319283_850" -0.0186782862464522 0.0308580627191534 -0.00345445050087893 0.0296997885107247 -0.00258329798337568 -0.00713420453521166 -0.00151312658863482 0.00677565180134915 -0.0143707245770118 0.00997087327505744 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364249789_833" 0.015926780306126 0.0297397046727825 -0.00977588722764792 0.0389640237481835 -0.0179735427842472 0.00799317410654878 0.000485256309727029 0.0138281075062683 -0.0101383396952175 -0.00401868259527288 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364308738_106" -0.00940244793340202 0.0423393292443797 0.0059893220249352 -0.0520052220945427 0.0102764895176925 -0.00404543488746438 -0.013094017860233 -0.0235639750049603 -0.00954542505532036 0.00299866643937798 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364293379_723" -0.0165954584559519 0.0192797420793912 -0.029561429246939 -0.00232565057726065 -0.0522847560116336 -0.0082861711200301 0.00968308349357373 -0.00646650678673308 -0.0143351014185185 0.0112518575283976 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364247898_339" 0.00300594831671913 0.0648691941175308 -0.0245456740079888 0.0112803875721269 -0.010328774273282 0.00108137172930997 0.00266148439975399 -0.00236854612467778 -0.022022540907852 0.00305530162486685 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
11 "1364240809_937" -0.0395752917660068 0.0294110175387344 -0.00211947343943505 -0.0254355006477335 -0.0412172357767387 -0.0173548447413211 -0.00571223923577809 -0.0136017546141176 -0.00979602814234272 0.00234576952603991 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
12 "1364309600_664" 0.00604949181849526 0.00975585220631368 -0.0206291511022675 -0.0375537934050741 0.0221661561923137 0.00272897189407846 0.00493401879533714 -0.0186582697573618 0.00112337973288064 -0.0140254921019604 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
13 "1364311471_625" 0.00638757931661495 0.0172941448027383 -0.021415686043654 0.0527072413459429 -0.015775307405279 0.00321783639285522 0.0128388781030123 0.0237273648750675 -0.0167131957670095 0.0181262455572413 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
14 "1364307159_706" 0.0162828731503305 0.00780008246831653 -0.0406547771178794 0.0269863965625089 0.0337394532576425 0.00624279839742469 0.0143976312574593 0.00756254944645608 -0.00230215419343627 -0.00918079225826874 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
15 "1364294853_124" 0.00445608975605799 0.0340004778590508 -0.00250183633209608 0.0658523138868202 -0.020327047508139 0.00176980224258593 0.00103974227392498 0.0238511486028932 -0.00975092063151354 0.0095326882005562 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
16 "1364301118_463" -0.0402665953286361 0.0489226544868243 0.00567563020158314 0.0429037067954509 0.0130470347259835 -0.0203104893398738 -0.00736690723153581 0.0163923051330791 -0.0221364387198317 0.00337016042358876 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
17 "1364263018_951" 0.0370530105223358 -0.0154318346926 -0.0864803469133402 0.0300693647698875 -0.0316712476058621 0.0177523659735877 0.0421392483815588 0.00737126380923214 -0.00816012704060628 0.0122553552868285 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
18 "1364297225_865" 0.0125679417754224 0.0334396202952471 0.0103592989839289 0.0309729150323591 0.00201499684868719 0.0062052862020801 -0.00987660242014544 0.0142505185816028 -0.0119730174833504 -0.00895396358104122 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
19 "1364306913_8" 0.00584188009863266 0.0173354953878036 -0.00196647204220451 -0.0267461001721081 0.039344411148128 0.00294718743831805 -0.0049735390199115 -0.0131843395995332 -0.00359065293858195 -0.0166436767450433 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
20 "1364265110_342" 0.0182386014423973 0.0287413963247768 -0.0292817641339488 -0.00888695235774561 -0.0278489076952219 0.00670857177490296 0.00612401309763292 -0.00732100690665017 -0.0078584696328304 0.0104435929133803 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
21 "1364300492_249" 0.0461329536906335 0.00905709030200833 -0.0294743444663641 0.0619149585898309 0.00820928297157016 0.017948008979516 0.0131907026869608 0.0193097546241862 -0.0048178148854712 0.00623327374860578 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
22 "1364245368_468" 0.0102506547169222 0.0319665866012924 -0.0272721352917634 -0.00664635875755985 0.0455105803961935 0.00510402735065526 0.00631608101500585 -0.0122529920799384 -0.0185831132007789 -0.0236068979748819 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
23 "1364254044_415" 0.00178956926133139 0.0535217867728672 0.025433142019369 0.0159778758285415 0.0157550519812242 0.000833055758464985 -0.0198437075630545 0.00874397868359811 -0.02583213528043 0.0109004502652244 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
24 "1364304770_681" 0.00163662671895019 0.00735656888457991 0.0247011535723638 -0.0301892799354261 -0.012240014017181 0.000576797055396936 -0.00887326781663257 -0.00712460498232416 0.00466773570966836 0.00097671676329942 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
25 "1364252535_403" -0.0436114601410196 0.0305001523764572 0.00727051936375801 -0.00583747292951509 0.0233524785980442 -0.0216780450004409 -0.00714615850562646 -0.00157057421815206 -0.0117438667118996 -0.00601379579145952 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
26 "1364240936_235" 0.00362795491535754 0.0464634807526735 -0.000738541717207847 -0.0161784191417105 0.0405685529254644 0.00178504637546185 -0.00971673387242914 -0.00920092155694874 -0.0128449129016423 -0.0387763662134159 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
27 "1364256874_73" -0.000446155176245866 0.0143783789512489 -0.0164036488748368 0.0102086559754856 -0.0287184258926199 -0.000168219013225996 0.0049152501141111 0.000738874804144466 -0.0042664263644707 0.00210484483347885 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
28 "1364248923_117" -0.0107137958581672 0.0438441634729642 -0.00414468152008368 -0.0276639861462084 -0.00713241281431821 -0.0052128263712369 -0.00599139885672646 -0.0159927610246502 -0.0191800338102924 -0.000917209726109988 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
29 "1364242416_159" -0.00767129793650207 0.0107342314156551 -0.0138497506107255 0.0266832876576019 -0.0480400540441674 -0.00288087594528835 0.005159036138466 0.00746976215876765 -0.00463509513663812 0.0183699763366529 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
30 "1364246838_754" 0.0338195126831852 0.014324564313583 0.00336380512769579 0.0316756469090112 -0.0220371265248299 0.0148629873872682 -0.00038595283600609 0.0132637240032601 -0.00604268247202195 0.0213132068748935 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
