"id" "SNPnames" "rda_veganv2.4-3_axis1loading" "rda_veganv2.4-3_PC1" "rda_veganv2.4-3_PC2" "rda_veganv2.4-3_PC3" "rda_veganv2.4-3_PC4" "dbrda_veganv2.4-3_axis1loading" "dbrda_veganv2.4-3_MDS1" "dbrda_veganv2.4-3_MDS2" "dbrda_veganv2.4-3_MDS3" "dbrda_veganv2.4-3_MDS4" "corresponding_file"
1 "1364994901_550" -0.0169221458132886 0.108553583261295 -0.0301053558758524 0.0181554159857068 -0.0229540439278085 -0.00595040951320769 -0.0270837160087404 -0.0109153254434415 -0.0069931439876651 -0.00678134152874819 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
2 "1364960436_895" -0.0463178918305777 0.0930270483519279 0.00443193722263382 -0.0158675300177662 -0.00311468814722741 -0.0160973455819181 -0.0247878625949522 -0.00292177770354964 0.0104654024280781 -0.000621587383783195 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
3 "1364837930_109" -0.0257899889047368 0.0567762709121041 0.00291914833347116 0.00830488556892923 -0.0083700819692667 -0.0063215858283486 -0.0116454235851993 -0.000756378616013102 -0.00167263149163539 -0.00110236824671253 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
4 "1364966569_216" -0.016974989841697 0.0809318130254664 -0.0762709060257547 0.0147036036108314 0.0215263102454134 -0.00631362212535073 -0.0237701693942557 -0.0284570821248581 -0.0126368404855925 0.00892380404287896 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
5 "1365071018_449" -0.0336259683372253 0.0384980847623972 -0.00354733729664513 0.0223094020758846 -0.0262681783449725 -0.0120345445904515 -0.00887805042934356 0.00109852798456692 -0.00408357238948885 -0.0121270380956733 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
6 "1364857446_548" 0.00633296737104894 0.0531357595927865 -0.0209555755928675 0.0523481430396928 0.00631475524748329 0.00239270213054234 -0.0153277373559637 -0.00481161641631701 -0.0213001302183531 -6.71190700824992e-05 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
7 "1364963555_226" 0.0187856634201038 0.0244879527199467 -0.0696429725478072 0.0092845456060727 0.0162620613706661 0.00562866806547959 -0.00457148127957468 -0.0192312500291578 -0.0104882848051684 0.00296811762086078 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
8 "1365009508_686" -0.0329322502593668 0.0380748396483576 -0.0362727604805597 -0.00193315667755224 -0.03203949054078 -0.00644241164127867 -0.00561430662289527 -0.00721802837309883 0.000923365550553901 -0.00585038255244864 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
9 "1364879545_112" -0.0401577093932027 0.0443083208253061 -0.0105104346099471 -0.026196366720892 0.0210473665312376 -0.0140399368552008 -0.0114740294189752 -0.00685730098313798 0.00786275966696076 0.00941228316622758 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
10 "1365006027_495" 0.0237213048942187 0.0940995305133183 -0.00844952049792575 0.0235600019157635 -0.0526034377155556 0.0091779666339971 -0.026148406365289 -0.00515719778483436 -0.00309264425826015 -0.0218754564569468 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval"
