"id" "SNPnames" "RDA1" "PC1" "PC2" "PC3" "PC4" "CAP1" "MDS1" "MDS2" "MDS3" "MDS4" "corresponding_file"
1 "1364250208_10" -0.0279219271585636 0.0323243408258763 -0.0435547605422045 -0.000301939277982096 -0.0291052359352067 -0.00674691040758515 0.000475368669975308 -0.0076339954859833 0.00468181844397287 0.00481964941596762 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364308767_517" 0.029403574205398 0.0337853463058037 0.0253877489812177 0.0335710695272129 -0.027647260730194 0.0131354861007454 0.013633432823627 0.00986723666597304 0.0170525006319569 -0.000221805152395184 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364265410_977" -0.0156265110198655 0.0194429276926162 -0.0105421960341645 -0.0251270687423214 -0.00158554878976568 -0.00444642265058185 0.00278445376579646 -0.000815397776469345 -0.00987727977563993 0.0106202991439451 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364323180_713" 0.0361578002037674 0.0191969655212324 0.0032929898703441 0.0217134355067065 -0.0131845535209053 0.0085806630314365 0.00292657775593927 -0.00297407750754704 0.00679479766414874 -0.00182602205703159 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364244612_619" 0.0183143695356411 0.0496802468950873 0.0100945254291856 0.0308376033959737 -0.0111851139467335 0.00839362854625634 0.0203763068353574 0.00339934441643978 0.00717845298447951 0.00833454857148599 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364269446_745" -0.0107488612669628 0.0262733904203484 -0.0295579384501608 -0.00170701657214296 -0.00945737425025863 -0.00309500372161022 0.00746533655214337 -0.00451336374346775 0.00545324497152355 -0.00217972173210491 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364293623_69" -0.0101407890444781 0.0572187599545713 0.016277371332124 0.0495842352708026 -0.0175565387793642 -0.00417210658058635 0.0295058453314501 0.0025893163342945 0.01184685951926 0.00557647329734679 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364260410_415" 0.00874227966194039 0.0297624356430135 -0.0271409254389352 -0.0326865881774137 -0.00912778532315311 0.00409439799585582 0.0142697870015281 -0.0128655369026051 -0.00533348232088124 0.00500471640909498 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364249050_919" -0.0454263778198625 0.0177163407500415 -0.0248297821149415 -0.00525878902215251 -0.0135813550356481 -0.0233010215191707 0.00214386022847635 -0.0133260516396178 0.00548342777693489 0.0165697622966584 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364289879_743" -0.0151498014016246 0.0268541608658251 -0.00914428110615068 0.0279267054725283 -0.00144924783184437 -0.00775590944966493 0.00904526671968404 0.000659875030074418 0.00398206061791746 0.0045397105139907 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
11 "1364278676_987" -0.0252390021264626 0.0273646435504673 0.0020915282291505 -0.00717745145496831 3.98167663578917e-05 -0.0118334009342329 0.00296127398912983 0.00870461179782418 0.000518923307752253 -0.00522449053847265 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
12 "1364261252_324" -0.0111078005201007 0.0118239895976543 -0.00269560677077938 -0.0540328769875967 -0.0364333748132453 -0.00413818628012142 0.00294540334203578 -0.00524370347984604 -0.00920859862643238 0.00698342254898236 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
13 "1364261739_10" -0.00689681646494837 0.0545557085803559 0.00965313832183834 -0.0401334096233729 -0.0349862819868613 -0.00246849879042979 0.0156166469412113 -0.00231598154383284 -0.00916919001205274 0.00749090015886328 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
14 "1364259466_812" 0.0061925205407986 0.0244484998918028 -0.00865206777768891 -0.0288786845268679 0.00806620142611679 0.00293527327792207 0.0106830337144145 -0.00744668807904755 -0.0214783867154986 -6.37228887131306e-05 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
15 "1364250588_814" 0.0214741116847399 0.0166118406637936 0.0206829002602791 0.0356274976006581 -0.00165186371668669 0.00596066066041727 0.00460729639750365 0.00706273899172192 0.0031370336567793 0.00264300523667213 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
16 "1364254790_865" -0.00565563986937051 0.0468030123263362 -0.00549468182718208 0.0119529770916757 0.047040097179891 -0.00289516500609263 0.013823317000146 -0.0012498458606408 -0.0034709587301508 -0.0238062100892744 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
17 "1364312171_750" 0.0136117225062207 0.0218689465701791 0.0050804963726086 0.00527720981120361 0.0262486684610945 0.00549316840365614 0.00206636842425137 -0.0035513098171476 -0.00458917992052082 -0.00657319575101204 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
18 "1364251714_524" -0.0114470914429321 0.0391972142550019 -0.0218660989842217 -0.0123196301811404 0.0494882669877486 -0.00447553828442112 0.00754553652078388 -0.00757855514084513 -0.00555395315641469 -0.010182853973335 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
19 "1364258777_133" 0.0369552462649524 0.0106788070064939 -0.00718784763775754 0.0181373209084778 -0.0233988319760149 0.0189302373279145 0.00159201102633629 -0.000561344446086864 0.0207100534290911 -0.00200387323694464 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
20 "1364315098_339" 0.000794920930182571 0.0118750337480702 -0.0446223043056332 0.00732590657006492 -0.0216554707938353 0.000396479249454669 0.00227424419391213 -0.0116483536613002 0.00792720000770879 0.00789719712094941 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
21 "1364254677_639" -0.0179930675457868 0.0289766193228074 -0.0181841126096975 0.0398097462044102 -0.00160848407881809 -0.00708674224088056 0.00852424380020616 -0.00418296902311476 0.0125410012953643 0.00094732040667065 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
22 "1364285998_557" -0.0623085196014595 0.0457139838763683 0.0195125350141089 0.00317837729968451 0.0204961953028503 -0.031963811462079 0.0269604263334218 -0.00224411845322205 -0.00733046834383348 -0.014432262240736 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
23 "1364299698_865" -0.0225286576307943 0.0515338014134822 0.0207675194804741 0.00915029055435276 0.0180248759689715 -0.00833167378415356 0.0203277918231644 0.0047687014543206 -0.00339988414743633 -0.00260913625725991 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
24 "1364257603_868" -0.0100649222008651 0.0127243752733182 0.0165868126104171 -0.00725206229035266 0.0022389682405592 -0.0051287516413067 0.00971208929453185 0.0025514897541582 -0.00354544655446035 -0.00800960571311345 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
25 "1364297160_57" -0.00151381482469042 0.0167323127046966 -0.00542873811967047 0.0281629126690444 -0.0320652819422328 -0.000733980144591529 0.0113111472691341 0.0012054788913554 0.0170965002267409 0.00719598745612389 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
26 "1364278892_529" 0.00309110886074043 0.0155449341476343 0.0120591339969146 -0.00113633307450482 -0.00821940009678334 0.000900361820227233 0.00343272834654633 0.00343381070151622 0.00420067794927077 0.000235320117213147 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
27 "1364303720_914" -0.00263664637135407 0.0347554205275233 -0.0204336922746947 0.0353751992429638 -0.0114860285901076 -0.00133131772677289 0.0178159199293101 -0.00402690654973467 0.0114050906359001 0.0115271259454946 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
28 "1364291508_200" 0.00303553790504216 0.0639201630941776 -0.00934237155305296 -0.0297941153306547 0.0487398320198792 0.00155776261729984 0.0274046659795786 -0.0208664985758429 -0.020842764602299 -0.0153896998111172 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
29 "1364282576_259" -0.0146829527896133 0.013776835031444 0.0183337063221128 -0.0289595831236518 -0.0346300730905732 -0.00643137272221427 0.00537061796678351 0.00342965535941701 -0.012433292049453 0.0201579853451889 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
30 "1364289403_895" -0.027122953577308 0.0178129343985662 -0.00727905780570595 -0.0178493251350745 0.00693958228857279 -0.00944685610933803 0.00546335162617138 -0.00318084902701176 -0.00403542651709751 -0.00513655933812167 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
31 "1364298819_68" -0.00803469774372871 0.0229627031359845 0.0161016365250416 -0.0334488089309747 0.016985794424562 -0.00405694735998814 0.00350177539741733 -0.00752639324809773 -0.0146875259178294 -0.00394886385300332 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
