"id" "SNPnames" "RDA1" "PC1" "PC2" "PC3" "PC4" "CAP1" "MDS1" "MDS2" "MDS3" "MDS4" "corresponding_file"
1 "1364600140_17" -0.0261825236339293 -0.0420978273947087 -0.0871189175689343 0.0335562020912874 -0.00592345575122388 -0.0139448456457441 -0.0234787985628953 -0.0478631806290848 -0.0176369444064341 0.00198046271943414 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
2 "1364633390_254" -0.0398138482501295 0.1272017548193 -0.0183614734062098 0.0590062769335882 0.0151031983273931 -0.0167580918135676 0.0542544717937701 -0.00824657731784107 -0.0217350431969457 0.0104401182848841 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
3 "1364616811_539" 0.0501643106088466 -0.21014412189188 0.0255162084486551 0.00716167091494185 0.000913761276502602 0.022228304645288 -0.0949976530807094 0.0117380086052965 -0.00438815074636671 0.00120527845115081 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
4 "1364577527_96" 0.0247372491362871 0.0468851682411446 -0.0322199986344853 -0.0364105813933111 0.118805656951438 0.0124185733654658 0.0232695700169038 -0.0136569133605637 0.0285077787218827 0.0553521414740582 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
5 "1364593825_676" -0.00946252822064653 -0.0917228526661523 -0.0845386519519271 -0.0306362668106779 0.019786122190334 -0.00503297572483173 -0.0505083507507309 -0.0446944589725367 0.0181453053288416 0.00771751547765933 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
6 "1364598366_381" -0.02174712246477 0.107101567329855 -0.0860758320725413 0.0402234918001673 0.0535043898444047 -0.0112877773687397 0.0561955969869307 -0.0435348673395497 -0.0148426031813236 0.0325613238163315 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
7 "1364657101_141" -0.0958366715219694 -0.0183699535680567 -0.109013570986712 0.0675343656253145 -0.0624028687100264 -0.0503099130397119 -0.00964317439608818 -0.0594252941253896 -0.0405565972843569 -0.0220907392964641 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
8 "1364589472_21" 0.0904475183046202 -0.128188200322667 0.0255482818283558 -0.0409588463483117 0.0601239614864119 0.0480938332503858 -0.0697731862842348 0.0157163814537794 0.0255320693639391 0.0265134689187554 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
9 "1364564872_699" 0.0343791355506739 0.108203885885066 0.0676848291833116 0.0124870807374079 0.00698477083204961 0.014502085262021 0.0461460388239848 0.0283378586883627 -0.0051821119650973 0.00198718756096199 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
10 "1364657449_616" -0.056336872276955 -0.0024655414341221 -0.0260122774833218 0.00411853673705146 -0.0273714804974812 -0.0289723295133008 -0.00195933126540365 -0.014522879896415 -0.00469448645024684 -0.0136814706852339 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
